Name,Phone,Email,All Emails,WhatsApp,All WhatsApp,WhatsApp wa.me Links,Website,Has Website,Address,Rating,Reviews,Category,Business Hours,Instagram,Facebook,Twitter,LinkedIn,TikTok,YouTube,Has Chatbot,Chatbot Type,Has Google Analytics,Has Meta Pixel,CMS Platform,Is Automated,Quality Score,Verification Score,Data Sources,Google Maps URL
,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9+%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9+%D9%84%D8%B5%D9%8A%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA+%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e2f03d897e4ba71:0x25459121e12b1497!8m2!3d24.7377727!4d46.7071967!16s%2Fg%2F11fj7pgmjx!19sChIJcbrkl9gDLz4RlxQr4SGRRSU?authuser=0&hl=en&rclk=1
Automobile Repair Shop,+966 53 561 8029,,,+966535618029,,https://wa.me/966535618029,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Automobile+Repair+Shop/data=!4m7!3m6!1s0x3e2f05006147173d:0x6bd35f60678669cf!8m2!3d24.6354242!4d46.7454845!16s%2Fg%2F11x0gstjj6!19sChIJPRdHYQAFLz4Rz2mGZ2Bf02s?authuser=0&hl=en&rclk=1
Naveed Work Shop,+966 50 120 5352,,,+966501205352,,https://wa.me/966501205352,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Naveed+Work+Shop/data=!4m7!3m6!1s0x3e2f05e6f7ad9505:0x39380a543352c265!8m2!3d24.6312729!4d46.7407134!16s%2Fg%2F11cnx_4kw8!19sChIJBZWt9-YFLz4RZcJSM1QKODk?authuser=0&hl=en&rclk=1
Ezof Durango Workshop,+966 50 872 1475,,,+966508721475,,https://wa.me/966508721475,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Ezof+Durango+Workshop/data=!4m7!3m6!1s0x3e2f004207cdc0e3:0x721b893d14c33070!8m2!3d24.7690339!4d46.8010645!16s%2Fg%2F11cp1z3_9m!19sChIJ48DNB0IALz4RcDDDFD2JG3I?authuser=0&hl=en&rclk=1
Riyadh old industrial,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Riyadh+old+industrial/data=!4m7!3m6!1s0x3e2f030001b452a1:0x267a8233471e8e0f!8m2!3d24.7135517!4d46.6752957!16s%2Fg%2F11xct7z528!19sChIJoVK0AQADLz4RD44eRzOCeiY?authuser=0&hl=en&rclk=1
Applus+ Riyadh central workshop,+966 53 730 8643,,,+966537308643,,https://wa.me/966537308643,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Applus%2B+Riyadh+central+workshop/data=!4m7!3m6!1s0x3e2fa7000aca3cd9:0x5d35db7e426e5856!8m2!3d24.6196497!4d46.8490753!16s%2Fg%2F11x67bd5_w!19sChIJ2TzKCgCnLz4RVlhuQn7bNV0?authuser=0&hl=en&rclk=1
,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%AD%D8%B5%D8%A7%D9%86+%D9%88%D8%A7%D9%84%D9%82%D9%88%D8%A9+%D9%84%D8%B5%D9%8A%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2f07b697313665:0x35bb1cc624608889!8m2!3d24.6381153!4d46.7548498!16s%2Fg%2F11vdhp1gsd!19sChIJZTYxl7YHLz4RiYhgJMYcuzU?authuser=0&hl=en&rclk=1
مركز درب لصيانة السيارات,+966 56 644 4622,,,+966566444622,,https://wa.me/966566444622,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AF%D8%B1%D8%A8+%D9%84%D8%B5%D9%8A%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2f0e87a01a9f07:0xf714e876e7f43c98!8m2!3d24.5356666!4d46.7102911!16s%2Fg%2F11f3n6jlwf!19sChIJB58aoIcOLz4RmDz053boFPc?authuser=0&hl=en&rclk=1
,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Repair2Care+%D8%B1%D8%A8%D9%8A%D8%B1+%D8%AA%D9%88+%D9%83%D9%8A%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f017c3808ed0f:0x1ca9945a9994c538!8m2!3d24.7416931!4d46.8017491!16s%2Fg%2F11tjpv3f5v!19sChIJD-0IOHwBLz4ROMWUmVqUqRw?authuser=0&hl=en&rclk=1
,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/place/%D9%88%D8%B1%D8%B4%D9%87+%D9%85%D8%B1%D9%8A%D9%85+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86%D8%A7%D9%84%D8%B9%D8%AA%D9%8A%D8%A8%D9%8A-+%D8%B5%D9%8A%D8%A7%D9%86%D8%A9+%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA+-+%D8%B3%D9%85%D9%83%D8%B1%D8%A7+%D9%88%D8%A8%D9%88%D9%8A%D8%A9+%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA,+%D9%84%D8%B5%D9%8A%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA+%D8%A8%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x3e2fab7a218d48ef:0xbe63eb384168be5b!8m2!3d24.7531525!4d46.8352538!16s%2Fg%2F11t7m3ttzj!19sChIJ70iNIXqrLz4RW75oQTjrY74?authuser=0&hl=en&rclk=1"
Auto mechanic shop,+966 58 174 1068,,,+966581741068,,https://wa.me/966581741068,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Auto+mechanic+shop/data=!4m7!3m6!1s0x3e2f1db9818de0d7:0x46adb8649e1f562c!8m2!3d24.691904!4d46.6289451!16s%2Fg%2F11z9x4n26m!19sChIJ1-CNgbkdLz4RLFYfnmS4rUY?authuser=0&hl=en&rclk=1
Car Repairs,+966 57 833 8023,,,+966578338023,,https://wa.me/966578338023,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Car+Repairs/data=!4m7!3m6!1s0x3e2f1dd6520d5e13:0xbf16cfeb1a8f5cb2!8m2!3d24.7006157!4d46.6555047!16s%2Fg%2F11g2xqtv5h!19sChIJE14NUtYdLz4RslyPGuvPFr8?authuser=0&hl=en&rclk=1
,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Aslam+auto+repair+center/data=!4m7!3m6!1s0x3e2f0f006eea56cf:0x26f9a1b07785071e!8m2!3d24.5939412!4d46.7342798!16s%2Fg%2F11ynw237k4!19sChIJz1bqbgAPLz4RHgeFd7Ch-SY?authuser=0&hl=en&rclk=1
Janadriah's Workshop for Repair Automatic Gears and Fix Mechanical Problems of Cars,+966 56 616 6944,,,+966566166944,,https://wa.me/966566166944,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Janadriah%27s+Workshop+for+Repair+Automatic+Gears+and+Fix+Mechanical+Problems+of+Cars/data=!4m7!3m6!1s0x3e2f05dd695a92d1:0x94a0b134962bc806!8m2!3d24.6349006!4d46.7395681!16s%2Fg%2F11c2pz_6qk!19sChIJ0ZJaad0FLz4RBsgrljSxoJQ?authuser=0&hl=en&rclk=1
مركز نطاق المركبة لصيانة السيارات Car Zone Car repair,+966 55 064 1353,,,+966550641353,,https://wa.me/966550641353,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%86%D8%B7%D8%A7%D9%82+%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%A8%D8%A9+%D9%84%D8%B5%D9%8A%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA+Car+Zone+Car+repair%E2%80%AD/data=!4m7!3m6!1s0x3e2fab845c10cd39:0x9fdaec499926d60c!8m2!3d24.7540867!4d46.8373672!16s%2Fg%2F11khmysy7m!19sChIJOc0QXISrLz4RDNYmmUns2p8?authuser=0&hl=en&rclk=1
,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Car+Workshop/data=!4m7!3m6!1s0x3e2f03000e51042f:0x762c964c16eff7ef!8m2!3d24.6818541!4d46.7122155!16s%2Fg%2F11yftzv_ly!19sChIJLwRRDgADLz4R7_fvFkyWLHY?authuser=0&hl=en&rclk=1
,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%B9%D8%A7%D9%84%D9%85+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D8%A7%D8%AA+%D9%84%D8%B5%D9%8A%D8%A7%D9%86%D8%A9+%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA+%7C+Auto+World+Center+-%D8%AD%D9%86%D9%8A%D9%81-%E2%80%AD/data=!4m7!3m6!1s0x3e2f23ef303eb28b:0x78f20ed9c9976f5b!8m2!3d24.5699923!4d46.5143397!16s%2Fg%2F11sczr25n5!19sChIJi7I-MO8jLz4RW2-XydkO8ng?authuser=0&hl=en&rclk=1
