Name,Phone,Email,All Emails,WhatsApp,All WhatsApp,WhatsApp wa.me Links,Website,Has Website,Address,Rating,Reviews,Category,Business Hours,Instagram,Facebook,Twitter,LinkedIn,TikTok,YouTube,Has Chatbot,Chatbot Type,Has Google Analytics,Has Meta Pixel,CMS Platform,Is Automated,Quality Score,Verification Score,Data Sources,Google Maps URL
Fifth Gear Automotive - Frisco,+1 469-713-1989,navig@or.useragent,,+14697131989,,https://wa.me/14697131989,https://fifthgear.biz/auto-repair-frisco/,Yes,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Fifth+Gear+Automotive+-+Frisco/data=!4m7!3m6!1s0x864c3d3f442b853b:0x699626bb0d15d625!8m2!3d33.131561!4d-96.768704!16s%2Fg%2F11wxr1ty9_!19sChIJO4UrRD89TIYRJdYVDbsmlmk?authuser=0&hl=en&rclk=1
Rich's Performance Muffler,+1 972-461-0776,,,+19724610776,,https://wa.me/19724610776,http://richs-performance-mufflers.com/,Yes,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Rich%27s+Performance+Muffler/data=!4m7!3m6!1s0x864c0490a84cbcdb:0xbed335c2eb149b92!8m2!3d33.008563!4d-96.551193!16s%2Fg%2F1tf31st7!19sChIJ27xMqJAETIYRkpsU68I1074?authuser=0&hl=en&rclk=1
L.D. Automotive,+1 469-579-5903,service@ldautorepair.com,,+14695795903,,https://wa.me/14695795903,https://ldautorepair.com/,Yes,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/L.D.+Automotive/data=!4m7!3m6!1s0x864c3d2b5498e8af:0xa7570e99f84a6a8a!8m2!3d33.1475472!4d-96.8268542!16s%2Fg%2F1v_ncxqy!19sChIJr-iYVCs9TIYRimpK-JkOV6c?authuser=0&hl=en&rclk=1
Sun Auto Tire & Service,+1 469-388-0088,www.plaz@ireservice.com,,+14693880088,,https://wa.me/14693880088,https://www.sunautoservice.com/locations/tx/frisco/auto-repair-8675-fm-423?utm_source=local_listing&utm_medium=organic&utm_campaign=store_4252,Yes,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Sun+Auto+Tire+%26+Service/data=!4m7!3m6!1s0x864c3b42e519158d:0xb3d8c45a94517dd4!8m2!3d33.1509222!4d-96.8916864!16s%2Fg%2F11h9kgglzp!19sChIJjRUZ5UI7TIYR1H1RlFrE2LM?authuser=0&hl=en&rclk=1
,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Frisco+Automotive+%26+Transmission/data=!4m7!3m6!1s0x864c3c0594548d5d:0xc92dc8eb8c0682d4!8m2!3d33.1515919!4d-96.8282655!16s%2Fg%2F1v2f0xyv!19sChIJXY1UlAU8TIYR1IIGjOvILck?authuser=0&hl=en&rclk=1
Service Street Tire & Auto Repair,+1 214-393-3141,d@alayer.push,,+12143933141,,https://wa.me/12143933141,https://pioneerautotexas.com/frisco,Yes,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Service+Street+Tire+%26+Auto+Repair/data=!4m7!3m6!1s0x864c3b3b5d603319:0x26cc3b308f390b8e!8m2!3d33.153607!4d-96.8598431!16s%2Fg%2F11kqsczd69!19sChIJGTNgXTs7TIYRjgs5jzA7zCY?authuser=0&hl=en&rclk=1
Christian Brothers Automotive Frisco,+1 972-846-0532,mktgcoaches@cbac.com,,+19728460532,,https://wa.me/19728460532,https://www.cbac.com/frisco?utm_source=GMB&utm_medium=organic&utm_campaign=frisco&utm_content=website-cta,Yes,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Christian+Brothers+Automotive+Frisco/data=!4m7!3m6!1s0x864c3c57faa1b09d:0x7caf875ddb617bf!8m2!3d33.1189976!4d-96.8022435!16s%2Fg%2F1tfrsb00!19sChIJnbCh-lc8TIYRvxe23XX4ygc?authuser=0&hl=en&rclk=1
Authority Automotive,+1 214-771-1507,navig@or.online,,+12147711507,,https://wa.me/12147711507,http://authorityautomotive.com/,Yes,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Authority+Automotive/data=!4m7!3m6!1s0x864c3a241716f1c9:0xa8f8fec5a68bd27a!8m2!3d33.15165!4d-96.893089!16s%2Fg%2F1q6j8vztn!19sChIJyfEWFyQ6TIYRetKLpsX--Kg?authuser=0&hl=en&rclk=1
Stonebriar Auto Service,+1 469-388-0830,navig@or.online,,+14693880830,,https://wa.me/14693880830,https://northtexasautoservices.com/stonebriar/,Yes,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Stonebriar+Auto+Service/data=!4m7!3m6!1s0x864c3d27f7ba614f:0x6cea76efd9fa0b32!8m2!3d33.1164851!4d-96.7702563!16s%2Fg%2F11fhvysqgd!19sChIJT2G69yc9TIYRMgv62e926mw?authuser=0&hl=en&rclk=1
Sun Auto Tire & Service,+1 469-971-2590,www.plaz@ireservice.com,,+14693880088,,https://wa.me/14693880088,https://www.sunautoservice.com/locations/tx/frisco/auto-repair-11880-coit-rd?utm_source=local_listing&utm_medium=organic&utm_campaign=store_4253,Yes,,,,,,,,,,,,,,,,,,,,,https://www.google.com/maps/place/Sun+Auto+Tire+%26+Service/data=!4m7!3m6!1s0x864c3f67e2c9942b:0xc25baac55e8a97b9!8m2!3d33.1756744!4d-96.7672195!16s%2Fg%2F11fs19fqzx!19sChIJK5TJ4mc_TIYRuZeKXsWqW8I?authuser=0&hl=en&rclk=1
